Location,Year,Value,rural pop,urban pop,electric_rural,electric_urban
IRL,2014,180212.25889755905,37.66,62.34,67867.93670082073,112344.32219673833
KOR,2014,30.1,18.293,81.707,5.506193,24.593807
NLD,2014,3.5,10.31,89.69,0.36085000000000006,3.13915
POL,2014,180212.25889755905,39.597,60.403,71358.64815566645,108853.61074189258
ESP,2014,20.4,20.634,79.366,4.2093359999999995,16.190663999999998
AUS,2010,5647.552607142857,14.818,85.182,836.8543453264285,4810.698261816428
AUS,2011,5704.477327380952,14.7,85.3,838.558167125,4865.919160255952
AUS,2012,5648.446357142857,14.598,85.402,824.5601992157142,4823.886157927142
AUS,2013,5527.160291666667,14.498,85.502,801.3276990858334,4725.832592580834
AUS,2014,5691.561250000001,14.398,85.602,819.470988775,4872.090261225
AUS,2015,5758.96028452381,14.299,85.701,823.4737310840595,4935.4865534397495
AUS,2016,5886.134025595238,14.2,85.8,835.8310316345237,5050.302993960714
AUS,2017,5861.396981547619,14.096,85.904,826.2225185189525,5035.174463028667
AUS,2018,4142.792295416667,13.988,86.012,579.4937862828834,3563.2985091337837
AUS,2019,4208.93952375,13.876,86.124,584.03244831555,3624.9070754344502
AUS,2020,4212.8615666666665,13.759,86.241,579.6476229576666,3633.213943709
AUS,2021,4274.1021375,13.638,86.362,582.90204951225,3691.2000879877496
AUS,2022,6659.8081094936715,13.512,86.488,899.873271754785,5759.934837738887
AUT,2010,1456.0049814814815,42.601,57.399,620.2726821609259,835.7322993205556
AUT,2011,1408.514013888889,42.885,57.115,604.04123485625,804.472779032639
AUT,2012,1521.1874814814814,42.853,57.147,651.8744714392593,869.3130100422222
AUT,2013,1461.0672175925924,42.664,57.336,623.3497177137036,837.7174998788888
AUT,2014,1419.844125,42.474,57.526,603.0645936525,816.7795313475
AUT,2015,1439.8377824074075,42.285,57.715,608.8354062909722,831.0023761164354
AUT,2016,1468.0806212962964,42.095,57.905,617.988537534676,850.0920837616205
AUT,2017,1554.561275,41.906,58.094,651.4544479015,903.1068270985
AUT,2018,1343.21678625,41.703,58.297,560.1616963698375,783.0550898801625
AUT,2019,1420.6033245833335,41.485,58.515,589.3372892033959,831.2660353799376
AUT,2020,1382.5182241666666,41.252,58.748,570.3164178332333,812.2018063334333
AUT,2021,1372.9533420833334,41.005,58.995,562.9795179212709,809.9738241620624
AUT,2022,1490.7519208333333,40.744,59.256,607.3919626243334,883.359958209
BEL,2010,1615.6974351851852,2.349,97.651,37.952732752500005,1577.7447024326852
BEL,2011,1534.6358518518518,2.302,97.698,35.32731730962963,1499.308534542222
BEL,2012,1477.7391898148146,2.256,97.744,33.337796122222215,1444.4013936925924
BEL,2013,1479.0693981481481,2.211,97.789,32.70222439305555,1446.3671737550926
BEL,2014,1364.8744537037037,2.167,97.833,29.576829411759256,1335.2976242919444
BEL,2015,1375.3666944444444,2.124,97.876,29.212788590000002,1346.1539058544445
BEL,2016,1492.9250694444445,2.081,97.919,31.067770695138886,1461.8572987493055
BEL,2017,1508.0717833333333,2.039,97.961,30.749583662166668,1477.3221996711666
BEL,2018,1288.2812416666668,1.999,98.001,25.75274202091667,1262.5284996457501
BEL,2019,1452.1318116666666,1.959,98.041,28.44726219055,1423.6845494761167
BEL,2020,1433.1318199999998,1.921,98.079,27.5304622622,1405.6013577377998
BEL,2021,1554.34939375,1.883,98.117,29.2683990843125,1525.0809946656877
BEL,2022,1678.5983393518518,1.847,98.153,31.003711327828704,1647.5946280240232
CAN,2010,10090.390942982458,19.063,80.937,1923.5312254607459,8166.859717521711
CAN,2011,10550.10819736842,18.904,81.096,1994.3924536305258,8555.715743737894
CAN,2012,10517.70826754386,18.863,81.137,1983.9553105067982,8533.752957037063
CAN,2013,11060.95064,18.822,81.178,2081.8921294608,8979.058510539198
CAN,2014,11057.476924778763,18.782,81.218,2076.815316011947,8980.661608766815
CAN,2015,11039.06876,18.741,81.259,2068.8318763116,8970.2368836884
CAN,2016,11006.640622807017,18.7,81.3,2058.241796464912,8948.398826342105
CAN,2017,11210.959223214286,18.65,81.35,2090.8438951294643,9120.115328084821
CAN,2018,10343.543933750001,18.589,81.411,1922.7613818447876,8420.782551905213
CAN,2019,10209.000547916667,18.518,81.482,1890.5027214632084,8318.497826453458
CAN,2020,10122.475972499999,18.438,81.562,1866.3821198095495,8256.093852690448
CAN,2021,10203.263713333332,18.347,81.65299999999999,1871.9927934852667,8331.270919848064
CAN,2022,11615.051898148147,18.248,81.752,2119.514670374074,9495.537227774072
CHL,2010,1540.7024285714285,12.926,87.074,199.15119591714287,1341.5512326542855
CHL,2011,1834.2889574468084,12.868,87.132,236.03630304425533,1598.2526544025532
CHL,2012,2029.1354621212122,12.811,87.189,259.9525440523485,1769.1829180688635
CHL,2013,1845.5575584415585,12.754,87.246,235.38241100363635,1610.1751474379219
CHL,2014,1812.3405512820511,12.697,87.303,230.11287979628204,1582.227671485769
CHL,2015,1880.756685897436,12.64,87.36,237.72764509743592,1643.0290408
CHL,2016,1922.8385679012345,12.578,87.422,241.85463507061726,1680.9839328306173
CHL,2017,1937.9542777777776,12.51,87.49,242.43808014999996,1695.5161976277775
CHL,2018,1354.1938979166666,12.436,87.564,168.40755314491665,1185.78634477175
CHL,2019,1389.9738920833333,12.357,87.643,171.7590738447375,1218.2148182385959
CHL,2020,1387.4007591666666,12.273,87.727,170.275695172525,1217.1250639941416
CHL,2021,1446.5649541666667,12.183,87.81700000000001,176.235008366125,1270.3299458005417
CHL,2022,2296.9690544871796,12.088,87.912,277.65761930641025,2019.3114351807694
COL,2014,1651.5909702380952,20.585,79.41499999999999,339.9800012235119,1311.6109690145831
COL,2015,1820.6225892857142,20.236,79.764,368.42118716785717,1452.2014021178568
COL,2016,1785.5541309523808,19.892,80.108,355.18242772904756,1430.3717032233333
COL,2017,1896.5806402439023,19.554,80.446,370.85737839329266,1525.7232618506096
COL,2018,1301.7327166666666,19.222,80.77799999999999,250.21906279766665,1051.5136538689999
COL,2019,1310.26816375,18.896,81.104,247.58827222220003,1062.6798915278
COL,2020,1304.3065408333334,18.575,81.425,242.27493995979168,1062.0316008735417
COL,2021,1375.7310179166666,18.26,81.74,251.20848387158333,1124.5225340450831
COL,2022,1985.343348192771,17.95,82.05,356.36913100060235,1628.9742171921685
CRI,2021,343.97062397260277,18.575,81.425,63.89254340291097,280.0780805696918
CRI,2022,335.32039333333336,17.958,82.042,60.2168362348,275.1035570985334
CZE,2010,1398.1044351851854,26.745,73.255,373.92303119027787,1024.1814039949074
CZE,2011,1464.2448009259258,26.815,73.185,392.637243368287,1071.6075575576388
CZE,2012,1475.7368842592593,26.803,73.197,395.54175708800926,1080.19512717125
CZE,2013,1457.4471435185185,26.71,73.28999999999999,389.2841320337963,1068.1630114847221
CZE,2014,1461.166712962963,26.616,73.384,388.9041323222222,1072.262580640741
CZE,2015,1476.0765787037037,26.523,73.477,391.4997909695834,1084.5767877341204
CZE,2016,1456.8620462962963,26.43,73.57,385.0486388361111,1071.813407460185
CZE,2017,1515.1646041666665,26.325,73.675,398.86708204687494,1116.2975221197917
CZE,2018,1344.4042141666666,26.208,73.792,352.3414564488,992.0627577178667
CZE,2019,1326.8537358333333,26.079,73.92099999999999,346.030185767975,980.8235500653582
CZE,2020,1264.1858683333335,25.939,74.061,327.9171723869834,936.2686959463502
CZE,2021,1333.9901229166667,25.786,74.214,343.9826930952917,990.007429821375
CZE,2022,1489.9822550925926,25.623,74.377,381.778153222375,1108.2041018702175
DNK,2010,961.0249500000001,13.205,86.795,126.90334464750002,834.1216053525001
DNK,2011,898.1593722222223,13.043,86.957,117.14692691894444,781.0124453032778
DNK,2012,848.6615333333333,12.858,87.142,109.12089995599999,739.5406333773333
DNK,2013,886.024,12.708,87.292,112.59592992,773.42807008
DNK,2014,848.0095444444444,12.59,87.41,106.76440164555555,741.2451427988888
DNK,2015,815.8622166666667,12.474,87.526,101.770652907,714.0915637596665
DNK,2016,837.2606611111111,12.358,87.642,103.46867250011111,733.791988611
DNK,2017,859.3275666666667,12.243,87.757,105.207473987,754.1200926796668
DNK,2018,641.7426391666667,12.126,87.874,77.81771242535,563.9249267413167
DNK,2019,634.3417745833334,12.006,87.994,76.15907345647501,558.1827011268583
DNK,2020,642.32848125,11.884,88.116,76.33431671174999,565.99416453825
DNK,2021,733.2205983333333,11.76,88.24,86.226742364,646.9938559693333
DNK,2022,1023.9161672222223,11.633,88.367,119.11216773296111,904.8039994892612
EST,2010,319.2050128205128,31.906,68.094,101.84555139051282,217.35946143
EST,2011,325.33572435897435,32.035,67.965,104.22129929839743,221.11442506057693
EST,2012,310.2792435897436,32.026,67.97399999999999,99.3700305520513,210.9092130376923
EST,2013,317.29225595238097,31.878,68.122,101.1464253525,216.14583059988098
EST,2014,310.5837380952381,31.731,68.269,98.55132593500002,212.03241216023812
EST,2015,284.56454761904763,31.584,68.416,89.87686672000001,194.68768089904762
EST,2016,276.0824,31.437,68.563,86.79202408800002,189.29037591200003
EST,2017,280.4561277777778,31.283,68.717,87.73509045272223,192.72103732505556
EST,2018,212.43362291666665,31.12,68.88,66.10934345166667,146.324279465
EST,2019,155.34562458333332,30.949,69.051,48.077917352295835,107.2677072310375
EST,2020,156.53468125,30.771,69.229,48.167286767437496,108.3673944825625
EST,2021,175.25632541666667,30.585,69.41499999999999,53.602147128687506,121.65417828797916
EST,2022,227.4681527777778,30.391,69.60900000000001,69.12984631069443,158.33830646708336
FIN,2010,1610.4540980392158,16.23,83.77,261.3767001117647,1349.077397927451
FIN,2011,1495.4060735294117,15.687,84.313,234.58435075455878,1260.821722774853
FIN,2012,1457.132,15.159,84.841,220.88663988000002,1236.24536012
FIN,2013,1456.0267450980393,14.875,85.125,216.58397833333333,1239.442766764706
FIN,2014,1437.809161764706,14.825,85.175,213.15520823161765,1224.6539535330883
FIN,2015,1450.0684607843139,14.775,85.225,214.24761508088235,1235.8208457034314
FIN,2016,1457.8159705882351,14.725,85.275,214.6634016691176,1243.1525689191176
FIN,2017,1440.6496112745099,14.675,85.325,211.41533045453434,1229.2342808199755
FIN,2018,1271.9635095833332,14.618,85.382,185.93562583089167,1086.0278837524415
FIN,2019,1256.2750154166667,14.554,85.446,182.8382657437417,1073.436749672925
FIN,2020,1243.1036879166668,14.483,85.517,180.03870712097086,1063.0649807956959
FIN,2021,1317.6720512499999,14.404,85.596,189.79748226204998,1127.87456898795
FIN,2022,1516.6251897058821,14.319,85.681,217.16556091398527,1299.4596287918969
FRA,2010,7948.780938596491,21.631,78.369,1719.400804827807,6229.380133768684
FRA,2011,7479.877716666667,21.378,78.622,1599.048258269,5880.829458397667
FRA,2012,7565.959495833334,21.122,78.878,1598.0819647099167,5967.877531123418
FRA,2013,7729.886495833333,20.865,79.135,1612.8408173556247,6117.045678477708
FRA,2014,7494.805608333333,20.606,79.394,1544.3796436531668,5950.425964680167
FRA,2015,7621.093420833334,20.345,79.655,1550.5114564685416,6070.581964364792
FRA,2016,7600.058145833334,20.083,79.917,1526.3196774277083,6073.738468405626
FRA,2017,7588.210916666667,19.82,80.18,1503.9834036833336,6084.227512983334
FRA,2018,7802.197347916666,19.556,80.444,1525.7977133585835,6276.399634558084
FRA,2019,7698.935669166666,19.291,80.709,1485.2016799389417,6213.733989227725
FRA,2020,7295.08971375,19.025,80.975,1387.8908180409373,5907.198895709062
FRA,2021,7610.374817499999,18.758,81.242,1427.5541082666498,6182.82070923335
FRA,2022,6854.437471666666,18.491,81.509,1267.4540328858832,5586.983438780783
DEU,2010,10351.460407894738,23.034,76.96600000000001,2384.355390354474,7967.105017540265
DEU,2011,10340.781623893805,22.84,77.16,2361.834522897345,7978.947100996459
DEU,2012,10537.373771929826,22.83,77.17,2405.682432131579,8131.691339798247
DEU,2013,10660.595092105263,22.82,77.18,2432.747800018421,8227.847292086843
DEU,2014,10506.260978070175,22.81,77.19,2396.4781290978067,8109.782848972369
DEU,2015,10847.461890350878,22.8,77.2,2473.2213110000002,8374.240579350879
DEU,2016,10875.067872807018,22.776,77.224,2476.905458710526,8398.162414096492
DEU,2017,10988.974368421052,22.739,77.261,2498.782881635263,8490.191486785789
DEU,2018,10249.4658875,22.688,77.312,2325.398820556,7924.0670669440005
DEU,2019,9824.6281575,22.624,77.376,2222.7238743527996,7601.9042831472
DEU,2020,9463.891829166667,22.547,77.453,2133.8236907222085,7330.068138444459
DEU,2021,9641.830175416666,22.456,77.544,2165.169384191566,7476.660791225099
DEU,2022,10173.738167982456,22.352,77.648,2274.0339553074386,7899.704212675017
GRC,2010,1201.8956197916666,23.708,76.292,284.9454135402083,916.9502062514583
GRC,2011,1198.9478489583332,23.351,76.649,279.9663122102604,918.9815367480728
GRC,2012,1180.740890625,22.996,77.004,271.523175208125,909.2177154168751
GRC,2013,1156.2966979166667,22.645,77.355,261.8433872432292,894.4533106734376
GRC,2014,1072.5439947916666,22.298,77.702,239.1558599586458,833.3881348330207
GRC,2015,1112.4672083333332,21.954,78.04599999999999,244.2310509175,868.2361574158332
GRC,2016,1150.0955515624998,21.613,78.387,248.57015155920308,901.5254000032967
GRC,2017,1083.862645320197,21.276,78.724,230.60261641832514,853.260028901872
GRC,2018,907.1997716666667,20.942,79.05799999999999,189.98577618243334,717.2139954842334
GRC,2019,853.0297741666667,20.612,79.388,175.8264970512333,677.2032771154334
GRC,2020,839.287295,20.285,79.715,170.24942779075,669.03786720925
GRC,2021,949.4169766666668,19.962,80.038,189.5226168822,759.8943597844667
GRC,2022,1112.9601109375,19.643,80.357,218.61875459145313,894.341356346047
HUN,2010,758.060125,31.089,68.911,235.67331226125,522.38681273875
HUN,2011,783.6854947916667,30.642,69.358,240.13690931406248,543.5485854776042
HUN,2012,781.574171875,30.322,69.678,236.9889203959375,544.5852514790625
HUN,2013,649.9300196078431,30.047,69.953,195.2844729915686,454.64554661627443
HUN,2014,655.8530833333334,29.773,70.227,195.26713850083334,460.5859448325001
HUN,2015,683.3784362745098,29.5,70.5,201.59663870098038,481.7817975735294
HUN,2016,689.8498970588234,29.221,70.779,201.5810384195588,488.2688586392646
HUN,2017,724.2810160194175,28.938,71.062,209.59244041569903,514.6885756037185
HUN,2018,599.62057125,28.649,71.351,171.78529745741253,427.8352737925875
HUN,2019,645.0085870833334,28.356,71.644,182.89863495335004,462.1099521299834
HUN,2020,652.9482470833334,28.058,71.94200000000001,183.20421916664168,469.7440279166918
HUN,2021,680.65028625,27.755,72.245,188.91448694868748,491.73579930131257
HUN,2022,793.0840427884615,27.448,72.55199999999999,217.68570806457691,575.3983347238845
ISL,2010,697.7500520833333,6.426,93.574,44.837418346875,652.9126337364584
ISL,2011,702.12496875,6.413,93.587,45.027274245937505,657.0976945040625
ISL,2012,720.6666145833333,6.4,93.6,46.12266333333333,674.54395125
ISL,2013,666.6666296296296,6.367,93.633,42.44666430851852,624.2199653211111
ISL,2014,659.3703981481481,6.333,93.667,41.75792731472222,617.6124708334258
ISL,2015,687.3333333333334,6.3,93.7,43.302,644.0313333333334
ISL,2016,673.0225185185185,6.265,93.735,42.16486078518518,630.8576577333333
ISL,2017,698.010925925926,6.227,93.773,43.465140357407414,654.5457855685186
ISL,2018,323.87496458333334,6.187,93.813,20.038144058770833,303.8368205245625
ISL,2019,318.66321791666667,6.145,93.855,19.581854740979168,299.0813631756875
ISL,2020,312.97823125,6.102,93.898,19.097931670875003,293.880299579125
ISL,2021,321.1009125,6.056,93.944,19.445871261,301.655041239
ISL,2022,731.4300805555555,6.008,93.992,43.944319239777776,687.4857613157778
IRL,2010,619.9385444444445,38.458,61.542,238.41596542244443,381.522579022
IRL,2011,595.8234277777779,38.258,61.742,227.95012699922228,367.8733007785556
IRL,2012,562.0265729166666,38.058,61.942,213.89607312062498,348.13049979604165
IRL,2013,553.0319791666667,37.859,62.141,209.37237699270835,343.6596021739584
IRL,2014,559.775015625,37.66,62.34,210.811270884375,348.96374474062503
IRL,2015,596.1787239583333,37.462,62.538,223.34047356927084,372.83825038906247
IRL,2016,631.0642588541667,37.263,62.737,235.15347477682812,395.9107840773386
IRL,2017,642.2744864583334,37.053,62.947,237.98196546740627,404.29252099092713
IRL,2018,522.8810045833333,36.83,63.17,192.57707398804163,330.30393059529166
IRL,2019,526.2049375,36.595,63.405,192.564696878125,333.640240621875
IRL,2020,543.6909220833334,36.347,63.653,197.61533944962918,346.0755826337042
IRL,2021,541.4020995833333,36.088,63.912,195.38118969763335,346.0209098857
IRL,2022,716.8421520833334,35.817,64.18299999999999,256.75135361168753,460.0907984716458
ITA,2010,5848.332916666666,31.673,68.327,1852.342484695833,3995.9904319708326
ITA,2011,5881.437055555556,31.556,68.444,1855.9462772511113,4025.490778304445
ITA,2012,5801.878074074075,31.316,68.684,1816.9161376770373,3984.961936397038
ITA,2013,5645.981763888889,31.021,68.979,1751.4400029759722,3894.5417609129167
ITA,2014,5496.375666666667,30.728,69.27199999999999,1688.9263148533335,3807.4493518133327
ITA,2015,5598.819907407408,30.435,69.565,1704.0008388194447,3894.8190685879636
ITA,2016,5662.915865740741,30.145,69.855,1707.0859877275461,3955.8298780131945
ITA,2017,5762.977314814815,29.856,70.144,1720.5945071111112,4042.382807703704
ITA,2018,5131.28562625,29.562,70.438,1516.9106568320249,3614.374969417975
ITA,2019,5174.613935833333,29.264,70.736,1514.2990221822665,3660.3149136510665
ITA,2020,4935.76094875,28.961,71.039,1429.4457283674874,3506.3152203825125
ITA,2021,5074.170764583334,28.654,71.346,1453.9528908837085,3620.217873699625
ITA,2022,5675.248071296296,28.343,71.657,1608.5355608475093,4066.7125104487864
JPN,2010,20425.827250000002,9.188,90.812,1876.7250077300002,18549.10224227
JPN,2011,20291.773534313725,8.931,91.069,1812.2582943495586,18479.515239964167
JPN,2012,21123.23051724138,8.852,91.148,1869.828365386207,19253.40215185517
JPN,2013,20962.830661691543,8.774,91.226,1839.2787622568158,19123.551899434726
JPN,2014,21833.84691145833,8.696,91.304,1898.6713274204164,19935.175584037916
JPN,2015,20918.432126903554,8.619,91.381,1802.9596650178173,19115.472461885736
JPN,2016,20104.29718137255,8.543,91.457,1717.5101082046567,18386.78707316789
